campaign_id,company,campaign_type,target_audience,duration,channel_used,location,language,customer_segment,date,year,month,weekday,spend,impressions,clicks,conversions,ctr,cvr,cpc,cpm,roas,roi,cpa,revenue,engagement_score
154839,DataTech Solutions,Email,Women 25-34,60 days,Instagram,New York,Mandarin,Outdoor Adventurers,2021-03-20,2021,3,Saturday,12057.0,6951,391,35,0.0562508991512012,0.0895140664961636,30.836317135549873,1734.5705653862751,7.15,6.15,344.48571428571427,86207.55,3
90234,Innovate Industries,Display,Men 18-24,15 days,Email,Los Angeles,Mandarin,Foodies,2021-03-20,2021,3,Saturday,17288.0,9943,805,48,0.0809614804384994,0.0596273291925465,21.475776397515528,1738.7106507090416,6.49,5.49,360.1666666666667,112199.12,1
120529,NexGen Systems,Social Media,All Ages,60 days,Google Ads,New York,Mandarin,Fashionistas,2021-03-20,2021,3,Saturday,19910.0,3640,887,124,0.2436813186813186,0.1397970687711386,22.446448703494926,5469.78021978022,6.91,5.91,160.56451612903226,137578.1,6
93884,Alpha Innovations,Search,Women 35-44,45 days,Website,Chicago,Spanish,Tech Enthusiasts,2021-03-20,2021,3,Saturday,6477.0,8646,336,30,0.0388619014573213,0.0892857142857142,19.276785714285715,749.1325468424706,4.77,3.77,215.9,30895.289999999997,9
153379,DataTech Solutions,Email,Men 25-34,30 days,Instagram,Houston,English,Tech Enthusiasts,2021-03-20,2021,3,Saturday,17476.0,1077,109,4,0.1012070566388115,0.036697247706422,160.3302752293578,16226.555246053853,4.71,3.71,4369.0,82311.96,9
151554,NexGen Systems,Influencer,Men 18-24,15 days,Website,Miami,German,Health & Wellness,2021-03-20,2021,3,Saturday,15483.0,1288,806,97,0.6257763975155279,0.1203473945409429,19.20967741935484,12020.962732919255,7.02,6.02,159.61855670103094,108690.66,7
2269,TechCorp,Influencer,Women 25-34,30 days,Instagram,Houston,Mandarin,Outdoor Adventurers,2021-03-20,2021,3,Saturday,9875.0,8503,807,97,0.0949076796424791,0.1201982651796778,12.236679058240396,1161.3548159473128,8.74,7.74,101.8041237113402,86307.5,1
169439,TechCorp,Display,Men 25-34,15 days,Google Ads,Chicago,Spanish,Tech Enthusiasts,2021-03-20,2021,3,Saturday,15060.0,6200,485,63,0.0782258064516129,0.1298969072164948,31.051546391752577,2429.032258064516,5.84,4.84,239.04761904761904,87950.4,3
18694,TechCorp,Influencer,Men 25-34,45 days,Google Ads,New York,Spanish,Fashionistas,2021-03-20,2021,3,Saturday,9673.0,7800,382,23,0.0489743589743589,0.0602094240837696,25.32198952879581,1240.1282051282053,4.07,3.07,420.5652173913044,39369.11,5
195719,DataTech Solutions,Social Media,Women 25-34,15 days,Email,Houston,French,Tech Enthusiasts,2021-03-20,2021,3,Saturday,17694.0,5646,785,55,0.1390364860077931,0.0700636942675159,22.540127388535034,3133.9001062699253,8.940000000000001,7.94,321.7090909090909,158184.36000000002,2
78554,Innovate Industries,Email,Men 25-34,45 days,Website,New York,German,Outdoor Adventurers,2021-03-20,2021,3,Saturday,18463.0,9576,913,73,0.0953425229741019,0.0799561883899233,20.222343921139103,1928.0492898913951,5.8,4.8,252.91780821917808,107085.4,2
38404,Innovate Industries,Social Media,Men 25-34,15 days,Google Ads,Chicago,German,Fashionistas,2021-03-20,2021,3,Saturday,19141.0,4157,538,70,0.1294202549915804,0.1301115241635687,35.578066914498145,4604.522492181862,4.65,3.65,273.4428571428571,89005.65000000001,9
74174,Alpha Innovations,Social Media,Women 35-44,30 days,Instagram,Houston,Mandarin,Foodies,2021-03-20,2021,3,Saturday,19251.0,7269,380,38,0.0522767918558261,0.1,50.660526315789475,2648.3697895171276,6.87,5.87,506.60526315789474,132254.37,1
175644,Innovate Industries,Display,All Ages,30 days,Google Ads,Houston,German,Tech Enthusiasts,2021-03-20,2021,3,Saturday,14572.0,3519,425,64,0.1207729468599033,0.1505882352941176,34.287058823529414,4140.949133276499,3.08,2.08,227.6875,44881.76,1
10299,DataTech Solutions,Influencer,Men 18-24,60 days,Email,New York,German,Fashionistas,2021-03-20,2021,3,Saturday,19074.0,9669,902,126,0.0932878270762229,0.1396895787139689,21.146341463414632,1972.6962457337884,4.41,3.41,151.38095238095238,84116.34,3
198639,DataTech Solutions,Social Media,All Ages,15 days,Facebook,Miami,Mandarin,Health & Wellness,2021-03-20,2021,3,Saturday,10018.0,6015,168,12,0.027930174563591,0.0714285714285714,59.63095238095238,1665.5029093931837,5.03,4.03,834.8333333333334,50390.54,2
2634,DataTech Solutions,Display,All Ages,60 days,Facebook,Chicago,English,Outdoor Adventurers,2021-03-20,2021,3,Saturday,13644.0,9654,558,61,0.057799875699192,0.1093189964157706,24.451612903225808,1413.300186451212,6.610000000000001,5.61,223.672131147541,90186.84,9
141334,NexGen Systems,Social Media,Men 18-24,60 days,Website,Los Angeles,French,Fashionistas,2021-03-20,2021,3,Saturday,16367.0,6733,150,11,0.0222783306104262,0.0733333333333333,109.11333333333332,2430.8629140056437,5.34,4.34,1487.909090909091,87399.78,5
176009,DataTech Solutions,Social Media,Women 25-34,60 days,YouTube,Miami,English,Fashionistas,2021-03-20,2021,3,Saturday,7686.0,1807,214,21,0.1184283342556723,0.0981308411214953,35.91588785046729,4253.458771444383,8.86,7.86,366.0,68097.95999999999,4
72714,DataTech Solutions,Influencer,All Ages,45 days,Website,Houston,German,Foodies,2021-03-20,2021,3,Saturday,9188.0,2245,848,85,0.377728285077951,0.1002358490566037,10.83490566037736,4092.650334075723,3.53,2.53,108.09411764705882,32433.64,6
77459,TechCorp,Social Media,All Ages,15 days,YouTube,Chicago,Mandarin,Tech Enthusiasts,2021-03-20,2021,3,Saturday,12066.0,5521,479,53,0.0867596449918493,0.1106471816283924,25.189979123173277,2185.473646078609,7.04,6.04,227.66037735849056,84944.64,2
89504,DataTech Solutions,Influencer,Women 35-44,45 days,Facebook,Houston,German,Tech Enthusiasts,2021-03-20,2021,3,Saturday,10028.0,3846,322,6,0.0837233489339573,0.0186335403726708,31.142857142857142,2607.384295371815,3.47,2.47,1671.3333333333333,34797.16,8
4094,NexGen Systems,Social Media,Women 35-44,60 days,Google Ads,Chicago,French,Tech Enthusiasts,2021-03-20,2021,3,Saturday,12923.0,8449,951,86,0.1125576991359924,0.0904311251314406,13.588853838065194,1529.530121907918,6.26,5.26,150.2674418604651,80897.98,9
192799,TechCorp,Search,Women 35-44,60 days,Facebook,Los Angeles,French,Outdoor Adventurers,2021-03-20,2021,3,Saturday,18333.0,4866,544,65,0.1117961364570489,0.119485294117647,33.700367647058826,3767.570900123305,3.7200000000000006,2.72,282.04615384615386,68198.76000000001,10
96440,Innovate Industries,Social Media,Women 25-34,45 days,Google Ads,New York,German,Health & Wellness,2021-03-21,2021,3,Sunday,10566.0,8318,929,121,0.1116855013224332,0.1302475780409042,11.373519913885898,1270.2572733830248,5.41,4.41,87.32231404958678,57162.060000000005,3
81110,Innovate Industries,Social Media,All Ages,60 days,YouTube,Houston,English,Foodies,2021-03-21,2021,3,Sunday,14484.0,5688,101,14,0.0177566807313642,0.1386138613861386,143.40594059405942,2546.413502109705,3.74,2.74,1034.571428571429,54170.16,4
183310,DataTech Solutions,Display,Men 18-24,60 days,Facebook,New York,French,Outdoor Adventurers,2021-03-21,2021,3,Sunday,17695.0,1807,619,12,0.3425567238516879,0.0193861066235864,28.58642972536349,9792.473713337022,4.85,3.85,1474.5833333333333,85820.75,5
18330,TechCorp,Display,Men 18-24,15 days,Website,Los Angeles,French,Foodies,2021-03-21,2021,3,Sunday,14734.0,1847,587,47,0.3178126691932864,0.080068143100511,25.10051107325383,7977.260422306443,6.01,5.01,313.48936170212767,88551.34,10
24170,Innovate Industries,Display,Women 25-34,15 days,Website,Miami,Mandarin,Health & Wellness,2021-03-21,2021,3,Sunday,18065.0,5473,658,79,0.1202265667823862,0.1200607902735562,27.454407294832823,3300.749132103051,4.35,3.35,228.67088607594937,78582.75,2
57385,Innovate Industries,Influencer,Women 35-44,15 days,Email,Los Angeles,French,Health & Wellness,2021-03-21,2021,3,Sunday,11943.0,1001,679,102,0.6783216783216783,0.150220913107511,17.589101620029457,11931.06893106893,8.18,7.18,117.08823529411764,97693.74,6
111040,NexGen Systems,Search,Women 25-34,60 days,Website,New York,Spanish,Tech Enthusiasts,2021-03-21,2021,3,Sunday,13336.0,7213,223,13,0.0309164009427422,0.0582959641255605,59.80269058295964,1848.8839595175375,6.86,5.86,1025.8461538461538,91484.96,5
63590,DataTech Solutions,Search,Men 18-24,15 days,Facebook,Los Angeles,German,Fashionistas,2021-03-21,2021,3,Sunday,7317.0,5521,209,29,0.037855460967216,0.138755980861244,35.00956937799043,1325.3033870675602,3.11,2.11,252.31034482758625,22755.87,7
93155,Innovate Industries,Influencer,Women 35-44,30 days,YouTube,New York,Mandarin,Tech Enthusiasts,2021-03-21,2021,3,Sunday,6248.0,1242,113,11,0.0909822866344605,0.0973451327433628,55.29203539823009,5030.595813204509,8.11,7.11,568.0,50671.28,8
38405,NexGen Systems,Display,Men 25-34,30 days,Email,Los Angeles,German,Fashionistas,2021-03-21,2021,3,Sunday,6567.0,3540,800,24,0.2259887005649717,0.03,8.20875,1855.0847457627117,3.13,2.13,273.625,20554.71,6
14315,Alpha Innovations,Email,Women 35-44,45 days,Email,Chicago,Mandarin,Outdoor Adventurers,2021-03-21,2021,3,Sunday,5151.0,6276,575,46,0.0916188655194391,0.08,8.958260869565217,820.7456978967496,4.43,3.43,111.97826086956522,22818.93,9
107025,Alpha Innovations,Social Media,Women 25-34,15 days,Instagram,Chicago,French,Health & Wellness,2021-03-21,2021,3,Sunday,7860.0,9806,741,37,0.0755659800122374,0.0499325236167341,10.607287449392713,801.5500713848664,7.04,6.04,212.4324324324324,55334.4,10
165425,TechCorp,Display,Men 18-24,60 days,Facebook,Miami,English,Health & Wellness,2021-03-21,2021,3,Sunday,17131.0,3154,799,104,0.2533291058972733,0.130162703379224,21.44055068836045,5431.515535827521,8.33,7.33,164.72115384615384,142701.23,4
196450,Alpha Innovations,Search,Men 25-34,15 days,Facebook,Miami,Mandarin,Health & Wellness,2021-03-21,2021,3,Sunday,6816.0,9036,830,58,0.0918548030101815,0.0698795180722891,8.212048192771084,754.3160690571049,6.53,5.53,117.51724137931036,44508.48,10
159950,DataTech Solutions,Search,All Ages,30 days,Google Ads,New York,French,Tech Enthusiasts,2021-03-21,2021,3,Sunday,10765.0,9192,264,13,0.0287206266318537,0.0492424242424242,40.77651515151515,1171.1270670147956,4.16,3.16,828.0769230769231,44782.4,4
135130,TechCorp,Social Media,All Ages,45 days,YouTube,Chicago,English,Fashionistas,2021-03-21,2021,3,Sunday,12981.0,6839,890,89,0.1301359847930984,0.1,14.585393258426969,1898.0845152800116,5.38,4.38,145.85393258426967,69837.78,8
810,TechCorp,Influencer,Men 25-34,60 days,Facebook,Chicago,Mandarin,Health & Wellness,2021-03-21,2021,3,Sunday,13552.0,5741,141,7,0.0245601811531092,0.0496453900709219,96.11347517730496,2360.564361609476,8.52,7.52,1936.0,115463.04,4
53370,TechCorp,Search,Women 25-34,60 days,Google Ads,New York,English,Fashionistas,2021-03-21,2021,3,Sunday,8521.0,4642,363,18,0.0781990521327014,0.0495867768595041,23.47382920110193,1835.6311934510984,4.1,3.1,473.3888888888889,34936.1,10
30010,Alpha Innovations,Search,Women 25-34,60 days,Facebook,Houston,English,Outdoor Adventurers,2021-03-21,2021,3,Sunday,17382.0,8440,618,43,0.0732227488151658,0.0695792880258899,28.12621359223301,2059.478672985782,3.69,2.69,404.2325581395349,64139.58,3
21615,Innovate Industries,Email,Women 35-44,30 days,Facebook,New York,Spanish,Health & Wellness,2021-03-21,2021,3,Sunday,12673.0,1749,749,105,0.4282447112635792,0.1401869158878504,16.91989319092123,7245.854774156661,7.93,6.93,120.6952380952381,100496.89,4
120895,DataTech Solutions,Display,All Ages,30 days,Website,Houston,English,Outdoor Adventurers,2021-03-21,2021,3,Sunday,19469.0,4327,388,23,0.0896695169863646,0.0592783505154639,50.17783505154639,4499.4222324936445,4.9,3.9,846.4782608695652,95398.1,6
125640,Innovate Industries,Social Media,All Ages,30 days,YouTube,Chicago,German,Health & Wellness,2021-03-21,2021,3,Sunday,16903.0,8815,797,24,0.0904140669313669,0.0301129234629861,21.20828105395232,1917.5269427112876,6.9,5.9,704.2916666666666,116630.7,6
199370,TechCorp,Email,Women 25-34,30 days,YouTube,New York,German,Tech Enthusiasts,2021-03-21,2021,3,Sunday,15790.0,1485,974,127,0.6558922558922559,0.1303901437371663,16.211498973305954,10632.996632996634,6.29,5.29,124.33070866141732,99319.1,2
77095,Innovate Industries,Search,Men 18-24,15 days,Google Ads,Houston,English,Outdoor Adventurers,2021-03-21,2021,3,Sunday,13537.0,9821,684,48,0.0696466754912941,0.0701754385964912,19.79093567251462,1378.3728744527034,3.74,2.74,282.0208333333333,50628.380000000005,4
178200,TechCorp,Display,Women 35-44,15 days,Facebook,Houston,French,Foodies,2021-03-21,2021,3,Sunday,13010.0,1388,339,20,0.2442363112391931,0.0589970501474926,38.37758112094395,9373.198847262249,7.6,6.6,650.5,98876.0,3
165060,DataTech Solutions,Display,Women 35-44,15 days,Email,Miami,French,Outdoor Adventurers,2021-03-21,2021,3,Sunday,17993.0,9803,166,17,0.0169335917576252,0.1024096385542168,108.39156626506023,1835.4585331021117,5.66,4.66,1058.4117647058824,101840.38,10
69796,TechCorp,Display,Men 25-34,45 days,Website,Miami,French,Outdoor Adventurers,2021-03-22,2021,3,Monday,10627.0,3810,591,89,0.1551181102362204,0.1505922165820643,17.981387478849406,2789.2388451443567,8.76,7.76,119.40449438202248,93092.52,7
12856,Innovate Industries,Search,Women 35-44,15 days,Instagram,Miami,Spanish,Health & Wellness,2021-03-22,2021,3,Monday,10834.0,2484,837,84,0.3369565217391304,0.1003584229390681,12.943847072879333,4361.5136876006445,6.5,5.5,128.97619047619048,70421.0,1
42056,Innovate Industries,Display,All Ages,15 days,Facebook,Miami,German,Tech Enthusiasts,2021-03-22,2021,3,Monday,8837.0,3624,721,22,0.1989514348785871,0.0305131761442441,12.256588072122051,2438.465783664459,3.42,2.42,401.6818181818182,30222.54,4
170171,TechCorp,Display,Men 18-24,30 days,Email,Chicago,Mandarin,Tech Enthusiasts,2021-03-22,2021,3,Monday,17792.0,9163,454,27,0.0495470915638982,0.0594713656387665,39.18942731277533,1941.7221434028156,5.71,4.71,658.9629629629629,101592.32,9
130386,DataTech Solutions,Email,All Ages,60 days,Instagram,New York,Mandarin,Foodies,2021-03-22,2021,3,Monday,16329.0,8648,786,24,0.0908880666049953,0.0305343511450381,20.77480916030534,1888.1822386679,4.18,3.18,680.375,68255.22,10
136956,DataTech Solutions,Display,All Ages,30 days,YouTube,Houston,French,Foodies,2021-03-22,2021,3,Monday,16485.0,6529,693,55,0.1061418287639761,0.0793650793650793,23.78787878787879,2524.8889569612497,4.48,3.48,299.72727272727275,73852.8,10
116881,NexGen Systems,Email,Men 18-24,45 days,Facebook,Chicago,English,Tech Enthusiasts,2021-03-22,2021,3,Monday,8136.0,2746,869,78,0.3164603058994901,0.0897583429228998,9.362485615650172,2962.8550619082303,5.86,4.86,104.3076923076923,47676.96,9
94251,DataTech Solutions,Search,Men 25-34,45 days,Facebook,Los Angeles,English,Tech Enthusiasts,2021-03-22,2021,3,Monday,9802.0,9301,404,53,0.0434361896570261,0.1311881188118812,24.26237623762376,1053.8651757875498,6.52,5.52,184.9433962264151,63909.03999999999,4
15046,Alpha Innovations,Display,Women 35-44,15 days,Google Ads,Miami,German,Health & Wellness,2021-03-22,2021,3,Monday,13235.0,5870,366,40,0.062350936967632,0.1092896174863388,36.16120218579235,2254.684838160136,7.95,6.95,330.875,105218.25,1
3366,Innovate Industries,Influencer,All Ages,45 days,Google Ads,Los Angeles,English,Foodies,2021-03-22,2021,3,Monday,10474.0,9379,713,29,0.0760208977502932,0.0406732117812061,14.690042075736326,1116.750186587056,6.459999999999999,5.46,361.17241379310343,67662.04,7
178566,Innovate Industries,Influencer,Women 35-44,30 days,Website,Los Angeles,Spanish,Fashionistas,2021-03-22,2021,3,Monday,8872.0,7010,395,51,0.0563480741797432,0.1291139240506329,22.460759493670885,1265.620542082739,8.67,7.67,173.9607843137255,76920.24,3
128561,NexGen Systems,Influencer,Women 25-34,30 days,Facebook,Chicago,English,Outdoor Adventurers,2021-03-22,2021,3,Monday,5902.0,5108,362,33,0.0708692247454972,0.0911602209944751,16.303867403314918,1155.4424432263118,4.49,3.49,178.84848484848484,26499.98,5
148271,NexGen Systems,Search,Men 18-24,45 days,Email,Miami,French,Tech Enthusiasts,2021-03-22,2021,3,Monday,6104.0,8108,156,6,0.0192402565367538,0.0384615384615384,39.12820512820513,752.8367044893932,6.83,5.83,1017.3333333333334,41690.32,2
89871,Innovate Industries,Display,All Ages,15 days,Google Ads,Houston,English,Tech Enthusiasts,2021-03-22,2021,3,Monday,11743.0,3518,580,23,0.1648664013644116,0.0396551724137931,20.24655172413793,3337.976122797044,6.9399999999999995,5.94,510.5652173913044,81496.42,10
84761,TechCorp,Email,Women 25-34,15 days,Instagram,Miami,French,Tech Enthusiasts,2021-03-22,2021,3,Monday,11126.0,8683,696,77,0.0801566278935851,0.1106321839080459,15.985632183908049,1281.3543706092364,6.76,5.76,144.4935064935065,75211.76,3
128196,Alpha Innovations,Email,Men 18-24,30 days,Instagram,Houston,French,Fashionistas,2021-03-22,2021,3,Monday,9858.0,9794,703,63,0.0717786399836634,0.0896159317211948,14.02275960170697,1006.5346130283848,3.5,2.5,156.47619047619048,34503.0,5
164331,Innovate Industries,Influencer,Women 25-34,15 days,Instagram,New York,English,Health & Wellness,2021-03-22,2021,3,Monday,18119.0,3414,782,23,0.2290568248388986,0.0294117647058823,23.17007672634271,5307.264206209725,6.29,5.29,787.7826086956521,113968.51,6
59941,DataTech Solutions,Email,Women 25-34,30 days,Email,Chicago,Mandarin,Tech Enthusiasts,2021-03-22,2021,3,Monday,10637.0,3666,743,37,0.2026732133115112,0.0497981157469717,14.31628532974428,2901.5275504637207,8.92,7.92,287.4864864864865,94882.04,1
184406,Innovate Industries,Display,All Ages,45 days,Website,Los Angeles,French,Outdoor Adventurers,2021-03-22,2021,3,Monday,5349.0,7126,803,16,0.1126859388156048,0.0199252801992528,6.661270236612703,750.6314903171485,5.99,4.99,334.3125,32040.51,2
52641,DataTech Solutions,Display,Men 25-34,15 days,Website,New York,French,Outdoor Adventurers,2021-03-22,2021,3,Monday,11481.0,6281,414,25,0.0659130711670116,0.0603864734299516,27.731884057971016,1827.8936475083583,4.12,3.12,459.24,47301.72,3
9571,NexGen Systems,Search,All Ages,60 days,Website,Los Angeles,French,Outdoor Adventurers,2021-03-22,2021,3,Monday,12443.0,3080,319,41,0.1035714285714285,0.128526645768025,39.00626959247649,4039.9350649350654,7.75,6.75,303.4878048780488,96433.25,3
40596,Innovate Industries,Influencer,Women 25-34,60 days,Email,Miami,German,Tech Enthusiasts,2021-03-22,2021,3,Monday,15794.0,9583,850,102,0.088698737347386,0.12,18.581176470588236,1648.126891370135,3.65,2.65,154.84313725490196,57648.1,2
113596,Innovate Industries,Search,Women 25-34,30 days,Instagram,Chicago,Spanish,Fashionistas,2021-03-22,2021,3,Monday,14314.0,7663,730,66,0.0952629518465353,0.0904109589041095,19.60821917808219,1867.936839357954,5.31,4.31,216.87878787878788,76007.34,3
165426,Alpha Innovations,Email,Men 25-34,60 days,Email,New York,German,Fashionistas,2021-03-22,2021,3,Monday,7674.0,5225,813,81,0.1555980861244019,0.0996309963099631,9.439114391143912,1468.708133971292,6.619999999999999,5.62,94.74074074074076,50801.88,6
145716,NexGen Systems,Social Media,All Ages,30 days,Website,Houston,Spanish,Tech Enthusiasts,2021-03-22,2021,3,Monday,18572.0,4230,285,40,0.0673758865248227,0.1403508771929824,65.16491228070176,4390.543735224586,7.93,6.93,464.3,147275.96,6
70891,Innovate Industries,Display,Women 35-44,60 days,YouTube,Miami,Spanish,Outdoor Adventurers,2021-03-22,2021,3,Monday,14080.0,8862,277,28,0.0312570525840668,0.1010830324909747,50.83032490974729,1588.806138569172,5.170000000000001,4.17,502.8571428571428,72793.6,9
188421,Innovate Industries,Search,Men 25-34,30 days,Google Ads,Los Angeles,Spanish,Health & Wellness,2021-03-22,2021,3,Monday,9808.0,9493,924,92,0.097334878331402,0.0995670995670995,10.614718614718615,1033.182344885705,3.13,2.13,106.6086956521739,30699.039999999997,3
104837,DataTech Solutions,Social Media,Women 25-34,15 days,YouTube,New York,French,Tech Enthusiasts,2021-03-23,2021,3,Tuesday,9677.0,7863,903,18,0.1148416634872186,0.0199335548172757,10.716500553709857,1230.700750349739,7.489999999999999,6.49,537.6111111111111,72480.73,2
82207,NexGen Systems,Social Media,All Ages,45 days,Website,New York,French,Fashionistas,2021-03-23,2021,3,Tuesday,17627.0,7496,590,53,0.0787086446104589,0.0898305084745762,29.87627118644068,2351.520811099253,6.78,5.78,332.58490566037733,119511.06,7
46802,NexGen Systems,Search,Women 35-44,60 days,Instagram,Miami,Mandarin,Outdoor Adventurers,2021-03-23,2021,3,Tuesday,19912.0,9341,481,5,0.0514934161224708,0.0103950103950103,41.397089397089395,2131.6775505834494,7.63,6.63,3982.4,151928.56,8
24902,TechCorp,Influencer,All Ages,60 days,Instagram,Miami,English,Tech Enthusiasts,2021-03-23,2021,3,Tuesday,6850.0,3365,514,77,0.1527488855869242,0.1498054474708171,13.326848249027238,2035.6612184249627,5.24,4.24,88.96103896103897,35894.0,3
57387,NexGen Systems,Social Media,Women 35-44,15 days,Website,Miami,English,Foodies,2021-03-23,2021,3,Tuesday,8845.0,4808,169,14,0.0351497504159733,0.0828402366863905,52.33727810650888,1839.6422628951748,8.73,7.73,631.7857142857143,77216.85,1
186597,Alpha Innovations,Display,Men 25-34,45 days,Website,Los Angeles,English,Fashionistas,2021-03-23,2021,3,Tuesday,19875.0,9763,472,9,0.04834579534979,0.0190677966101694,42.108050847457626,2035.747208849739,7.88,6.88,2208.3333333333335,156615.0,3
36217,TechCorp,Social Media,Men 25-34,45 days,Website,Chicago,German,Foodies,2021-03-23,2021,3,Tuesday,10180.0,5045,340,3,0.0673934588701684,0.0088235294117647,29.941176470588236,2017.8394449950447,6.54,5.54,3393.3333333333335,66577.2,6
43882,DataTech Solutions,Email,Men 25-34,60 days,Google Ads,New York,Mandarin,Outdoor Adventurers,2021-03-23,2021,3,Tuesday,11453.0,7642,324,6,0.0423972781994242,0.0185185185185185,35.348765432098766,1498.691442030882,3.1100000000000003,2.11,1908.8333333333333,35618.83,10
138417,Alpha Innovations,Display,Women 25-34,60 days,Email,New York,Mandarin,Fashionistas,2021-03-23,2021,3,Tuesday,14643.0,3970,568,28,0.143073047858942,0.0492957746478873,25.779929577464788,3688.413098236776,6.47,5.47,522.9642857142857,94740.21,8
117247,TechCorp,Social Media,Men 25-34,60 days,Instagram,Miami,German,Health & Wellness,2021-03-23,2021,3,Tuesday,19911.0,6498,622,87,0.0957217605417051,0.1398713826366559,32.01125401929261,3064.173591874423,3.8,2.8,228.86206896551724,75661.8,10
3002,NexGen Systems,Influencer,Women 35-44,45 days,Website,Chicago,Mandarin,Outdoor Adventurers,2021-03-23,2021,3,Tuesday,12265.0,5931,478,62,0.0805934918226268,0.1297071129707113,25.65899581589958,2067.9480694655203,8.690000000000001,7.69,197.82258064516128,106582.85000000002,8
193897,Alpha Innovations,Display,Men 25-34,45 days,Website,Chicago,Mandarin,Tech Enthusiasts,2021-03-23,2021,3,Tuesday,17797.0,8863,399,32,0.0450186167212005,0.0802005012531328,44.60401002506266,2008.0108315468804,5.44,4.44,556.15625,96815.68,2
108852,Innovate Industries,Email,Men 25-34,45 days,Email,Chicago,Mandarin,Foodies,2021-03-23,2021,3,Tuesday,9624.0,4346,884,35,0.2034054302807179,0.0395927601809954,10.8868778280543,2214.450069028992,4.470000000000001,3.47,274.9714285714286,43019.280000000006,1
136227,Alpha Innovations,Display,Women 35-44,15 days,Instagram,New York,Spanish,Tech Enthusiasts,2021-03-23,2021,3,Tuesday,7482.0,5223,125,11,0.0239326057821175,0.088,59.856,1432.5100516944285,5.37,4.37,680.1818181818181,40178.34,9
193532,Alpha Innovations,Search,Women 25-34,45 days,Instagram,Houston,English,Tech Enthusiasts,2021-03-23,2021,3,Tuesday,6267.0,8120,645,13,0.0794334975369458,0.0201550387596899,9.716279069767442,771.7980295566502,4.16,3.16,482.0769230769231,26070.72,2
126007,DataTech Solutions,Email,Men 25-34,60 days,Website,Chicago,French,Fashionistas,2021-03-23,2021,3,Tuesday,5817.0,7638,130,8,0.0170201623461639,0.0615384615384615,44.746153846153845,761.5868028279655,8.719999999999999,7.72,727.125,50724.23999999999,6
88047,Innovate Industries,Search,Men 18-24,60 days,Google Ads,Houston,French,Fashionistas,2021-03-23,2021,3,Tuesday,15062.0,3229,366,11,0.1133477856921647,0.0300546448087431,41.15300546448088,4664.602043976463,8.82,7.82,1369.2727272727273,132846.84,1
95347,Alpha Innovations,Search,Men 18-24,30 days,Facebook,Chicago,French,Outdoor Adventurers,2021-03-23,2021,3,Tuesday,17288.0,3982,642,64,0.161225514816675,0.0996884735202492,26.92834890965732,4341.536916122552,4.890000000000001,3.89,270.125,84538.32,10
126737,Innovate Industries,Email,Men 25-34,30 days,Google Ads,Chicago,Mandarin,Health & Wellness,2021-03-23,2021,3,Tuesday,15885.0,3664,754,53,0.2057860262008733,0.0702917771883289,21.06763925729443,4335.4257641921395,4.54,3.54,299.7169811320755,72117.9,1
29647,Innovate Industries,Display,Women 35-44,60 days,Instagram,Chicago,German,Outdoor Adventurers,2021-03-23,2021,3,Tuesday,7138.0,6146,338,51,0.0549951187764399,0.150887573964497,21.118343195266274,1161.405792385291,3.34,2.34,139.9607843137255,23840.92,10
131482,TechCorp,Display,All Ages,30 days,Facebook,Miami,English,Foodies,2021-03-23,2021,3,Tuesday,14360.0,4622,536,32,0.1159671138035482,0.0597014925373134,26.791044776119403,3106.8801384681956,7.819999999999999,6.82,448.75,112295.2,7
28917,NexGen Systems,Display,Women 25-34,60 days,YouTube,Houston,English,Health & Wellness,2021-03-23,2021,3,Tuesday,18672.0,2489,378,26,0.1518682201687424,0.0687830687830687,49.3968253968254,7501.807955002008,8.36,7.36,718.1538461538462,156097.91999999998,4
96808,TechCorp,Search,Men 25-34,45 days,Email,New York,Mandarin,Fashionistas,2021-03-24,2021,3,Wednesday,17511.0,5908,702,14,0.1188219363574813,0.0199430199430199,24.944444444444443,2963.947190250508,3.859999999999999,2.86,1250.7857142857142,67592.45999999999,3
153383,NexGen Systems,Email,Women 25-34,60 days,Instagram,Houston,French,Foodies,2021-03-24,2021,3,Wednesday,8227.0,9010,135,16,0.0149833518312985,0.1185185185185185,60.94074074074074,913.0965593784684,7.43,6.43,514.1875,61126.61,1
134403,TechCorp,Influencer,All Ages,15 days,Google Ads,Los Angeles,French,Fashionistas,2021-03-24,2021,3,Wednesday,9566.0,9350,371,11,0.0396791443850267,0.0296495956873315,25.78436657681941,1023.101604278075,5.07,4.07,869.6363636363636,48499.62,5
132578,Alpha Innovations,Display,Women 25-34,45 days,Instagram,Chicago,Mandarin,Outdoor Adventurers,2021-03-24,2021,3,Wednesday,16430.0,7775,643,71,0.082700964630225,0.1104199066874028,25.552099533437016,2113.183279742765,5.09,4.09,231.40845070422537,83628.7,4
59943,Alpha Innovations,Social Media,Women 25-34,60 days,YouTube,Miami,Spanish,Tech Enthusiasts,2021-03-24,2021,3,Wednesday,13272.0,4059,247,12,0.0608524267060852,0.048582995951417,53.73279352226721,3269.770879526977,8.45,7.45,1106.0,112148.4,7
